,count,inflections
clarify|reason=,4,Clarify|reason=
|location=new,3,|location=New
semant,134,"semantic, semantics"
assemblag,1,assemblage
judge-mad,1,judge-made
1st,1,1st
humanities|a,7,humanities|a
peep,1,peeps
gkdnf,1,gkdnf
manufactur,1,manufacturing
memori,3,"memories, memory"
anthro,1,anthro
sensu,7,sensu
percept,1,perception
upheld,1,upheld
msg,1,msg
australian,20,Australian
menciu,1,Mencius
today,23,"Today, today"
chapter,21,Chapter
capit,54,"capital, Capitalism, capitalism"
riot,1,riot
www.humanismtoday.org/vol4/bullough.pdf,1,www.humanismtoday.org/vol4/bullough.pdf
participants—so,66,participants—so
phunubu,1,phunubus
|title=modern,11,|title=Modern
religi,190,"Religious, religious"
"and,",1,"and,"
batti,3,batty
'common,39,'common
judg,86,"Judge, judges, judged, judge"
wrong.,1,wrong.
"wrong,",4,"wrong,"
====geoethics====,5,====Geoethics====
purpos,16,"purpose, purposes"
tremblay|tremblay,1,Tremblay|Tremblay
critic,246,"Criticism, criticism, criticisms, critically, critic, Critical, critical"
===role,2,===Role
==simplif,2,==Simplification
1,47,1
alway,226,always
anyon,66,anyone
clone,4,cloning
category:,1,category:
4th,24,4th
practic,580,"Practical, practice, practicality, practicing, Practice, practices, practical, Practices, practiced"
basterd,1,basterd
produc,58,"produce, produces"
inform,131,"Information, information, Informations, Informal, informed, informal"
combin,49,"combine, combined, combination"
superscript,3,Superscript
anticip,1,anticipated
"geoheritage,",1,"geoheritage,"
bonza,1,BONZA
blare,2,blare
ethics==,178,"Ethics==, ethics=="
main|deontolog,10,Main|Deontological
org.uk,1,org.uk
ethicsjj,1,ethicsjj
ames|title=confucian,4,Ames|title=Confucian
mainli,6,mainly
1776/,6,1776/
narrowli,46,narrowly
passag,4,passages
wallach,20,Wallach
platform,10,platform
asjrhwlhtohsdgtosnglnsldgnlsdnglsdnlsndflsdnflnknlhlojodjfotjsdfjgskdgjsdprichel,1,asjrhwlhtohsdgtosnglnsldgnlsdnglsdnlsndflsdnflnknlhlojodjfotjsdfjgskdgjsdprichel
farmer,1,farmer
needd,1,needd
و,1,و
|year=1977,5,|year=1977
conquer,49,Conquering
'prefac,12,'Preface
''meta,2,''meta
term,398,"term, terms, termed"
name,146,"namely, names, name, NAME"
realist,78,"Realists, realist"
point.wvu,1,point.WVU
realism,34,"Realism, realism"
individu,463,"individuals, individual, Individual, individuated, Individualism"
المعتقدات,2,المعتقدات
ethick,1,ethicks
persian,1,Persian
begun,8,begun
تتبناه,1,تتبناه
dispos,3,disposal
hacker,1,hackers
العلاقات,2,العلاقات
cite-sect,1,cite-section
"thus,",2,"Thus,"
uncl,1,uncles
*lafollett,1,*Lafollette
sexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsexsex,1,SEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEXSEX
theori,1956,"Theory, theories, Theories, theory"
boobi,1,BOOBIES
prescrib,90,"prescribe, prescribes"
yup,1,yup
//www.chiroweb.com/archives/22/06/16.html,46,//www.chiroweb.com/archives/22/06/16.html
//www.iep.utm.edu/non-cogn/,16,//www.iep.utm.edu/non-cogn/
turn,153,"turn, turning, turned"
place,199,"placed, place, places"
raleigh,4,Raleigh
وشرفها,1,وشرفها
charleston,2,Charleston
unborn,28,unborn
wiktionari,39,"Wiktionary, wiktionary"
imposs,1,impossible
origin,41,"origin, origins, originated, originate, original"
wikivers,57,Wikiversity
mohism,21,Mohism
dumb,7,dumb
suspens,20,suspension
mohist,55,"Mohists, Mohist"
given,38,"given, Given"
ian,1,ian
chastiti,1,Chastity
teenag,1,teenage
necessarili,31,necessarily
circl,7,circles
white,5,"WHITE, white, White"
spiral,14,spiral
cope,22,coping
truth-aptitud,13,truth-aptitude
orphan,1,orphan
copi,1,copies
حيث,2,حيث
sicilianu,1,Sicilianu
taketh,1,taketh
holder,1,holders
huy,1,huy
serv,43,"served, serve, serves"
wide,77,"wide, widely"
unenlighten,1,unenlightened
r,8,"R, r"
balanc,230,"balancing, balance, balances"
*one,15,*One
posit,411,"posits, positive, positivity, posited, positions, position, positively"
hdgf,1,hdgf
oath,1,Oath
''cambridg,1,''Cambridge
seri,24,series
and,12643,"and, And, AND"
معا,2,معا
==meta-,4,==Meta-
pro,2,"Pro, PRO"
ani,357,"any, Any"
ant,2,ants
ilong,1,ILONG
”,12,”
honestli,2,honestly
techniqu,9,techniques
moreov,2,Moreover
inpho|taxonomy|2243,3,InPho|taxonomy|2243
ideal,29,"Idealism, ideals, Ideal, ideal"
xxxxxx,4,xxxxxx
laed,3,laede
sect,10,sects
中文,1,中文
sure,3,"Sure, sure"
connor,1,Connor
egyptian,2,Egyptian
antihumanist,2,antihumanists
socrat,249,"Socrates, socrates, Socratic"
correctli,10,correctly
later,171,later
"science,",1,"science,"
quantiti,6,quantity
//plato.stanford.edu/entries/natural-law-ethics/,30,//plato.stanford.edu/entries/natural-law-ethics/
معايير,2,معايير
-expand,1,-expand
baudrillard,31,Baudrillard
cheat,4,"cheat, cheating, Cheat"
cheap,1,cheap
last2=,20,last2=
nicomachean,9,Nicomachean
permiss,107,"permissible, permissions"
freemont,3,Freemont
"hoy,",1,"Hoy,"
//www.pelendrek.com/paxil/cr-effects-paxil-side.htm,1,//www.pelendrek.com/paxil/cr-effects-paxil-side.htm
explicitli,85,explicitly
interperson,43,interpersonal
the_ethics_of_liberti,1,The_Ethics_of_Liberty
state,540,"States, stated, State, states, state, stating"
pagenumber=430,1,PageNumber=430
crime,19,crime
wood,4,"woods, wood, Woods"
analyz,114,"analyze, analyzing"
main2|bioethics|med,3,main2|bioethics|medical
panot,1,panot
analyt,157,"analytic, Analytic, analytical"
analys,10,"analyse, analysing"
deigh,34,Deigh
abuid,1,Abuid
viewpoint,1,viewpoint
broadest,1,broadest
nobl,436,"Noble, noble"
brit,1,Brits
reveal,117,"revealing, Revealed, revealed"
ethiko,10,ethikos
dramat,8,dramatically
intrins,163,"intrinsic, intrinsically"
republika,2,republika
diskensia,36,diskensia
contract-bas,39,contract-based
hierachi,1,hierachy
conscienc,13,conscience
com/,1,com/
troini,3,troini
|first2=linda|year=2006|publisher=found,3,|first2=Linda|year=2006|publisher=Foundation
detect,3,detected
review,9,"review, reviewed"
rationality:,3,rationality:
untrustworthi,1,untrustworthy
العمل,1,العمل
singer’,4,Singer’s
wayn,1,Wayne
p.184,23,p.184
//www.klice.co.uk/,6,//www.klice.co.uk/
buddhist_ethics_,1,Buddhist_Ethics_
poopiep,1,Poopiepants
guitar,1,guitar
cycl,1,CYCLE
spcific,1,spcific
come,216,"Coming, coming, come, comes"
oooooooooooooooooooowwwwwwwwwwwwwwweeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,1,OOOOOOOOOOOOOOOOOOOOWWWWWWWWWWWWWWWEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE
22,6,22
region,2,"Region, regional"
contract,42,contract
hobb,12,Hobbes
2014|archiveurl=//web.archive.org/web/20140722174808/http,2,2014|archiveurl=//web.archive.org/web/20140722174808/http
ethics====,79,"ethics====, Ethics===="
introduction|welcom,1,Introduction|welcome
gytyiueryihu5yhurihueryihue5yihur5yr5yiotri,1,gytyiueryihu5yhurihueryihue5yihur5yr5yiotry
color,1,color
inspir,45,"inspired, inspire"
period,15,period
pop,3,pop
/galleri,2,/gallery
duti,226,"duty, Duty, duties"
poo,8,"poo, POO, Poo"
"course,",1,"course,"
peirc,5,Peirce
//the-inner-circle.org/writings/jc.html,1,//the-inner-circle.org/writings/jc.html
69,2,69
ethicaljhik,1,ethicaljhik
coloni,8,"colonialism, colonies"
turkey,1,turkey
howard,1,howard
*de,7,*De
500,31,500
501,1,501
للأخلاق,2,للأخلاق
repons,2,reponsibilities
andrew,5,"ANDREW, Andrew"
tiger,3,"tiger, Tiger"
//jewellery.php5.cz/bracelet/bracelet-diamond-fashion.html,1,//jewellery.php5.cz/bracelet/bracelet-diamond-fashion.html
andrea,4,"Andreas, andrea"
spirit,55,"spirit, spirits"
robber,4,robbers
case,267,"case, cases"
myself,69,myself
josephson,27,Josephson
cast,1,caste
non-cognitivism|non-cognitivist,13,non-cognitivism|non-cognitivists
life.,3,life.
blowhol,1,Blowholes
year=1992,6,Year=1992
"person,",4,"person,"
year=1993,6,Year=1993
socially-centr,7,socially-centred
cases==,2,cases==
''xin,4,''xin
author,73,"authority, author"
alphabet,6,alphabetical
bowl,2,bowl
magyar,1,Magyar
information.svg|25px,1,Information.svg|25px
olaaaaa,1,OLAAAAA
bowr,5,Bowring
html,5,html
ecolog,210,"Ecology, ecological, ecology, Ecological"
eventu,17,"eventually, eventual"
blackwel,41,Blackwell
week,2,week
statutori,1,statutory
nest,3,nest
confidenti,5,"confidentiality, Confidentiality"
driver,103,driver
weed,2,weed
driven,1,driven
cyrus.,1,Cyrus.
loanwordsviewsarticl,1,loanwordsViewsArticle
moder,196,"Moderation, moderate, moderation"
ethics—a,8,ethics—a
boarisch,1,Boarisch
justifi,61,"justifies, Justifying, justified, justifiable, justifyed, justify"
without,384,"without, Without"
eesti,1,Eesti
model,45,"models, model"
reward,25,"rewarding, reward"
sinner,2,sinner
violenc,11,violence
marxism|marxist,20,Marxism|Marxist
nd,17,"nds, nd"
style=,4,style=
ethics|thumbnail|default,1,Ethics|thumbnail|default
kill,70,"kill, killed, killing"
"kill,",5,"kill,"
publisher=routledg,6,Publisher=Routledge
blow,1,BLOW
happiness.,48,happiness.
laurier,12,Laurier
"revolutionary,",1,"revolutionary,"
feminist,31,Feminist
"possible,",1,"possible,"
chang|author2=leah,4,Chang|author2=Leah
aboutth,1,aboutthe
except,51,"exception, exceptional, exceptions, Except, except"
blog,2,blog
ross,134,Ross
jhiuavosl,1,jhiuavosl
address:,10,address:
virginia,27,Virginia
epigenet,1,epigenetics
===socrates===,27,===Socrates===
kirbi,7,Kirby
walk,3,walk
katherin,1,Katherine
//www.knowledgeresearchforum.org,1,//www.knowledgeresearchforum.org
//www.ca-ilg.org/trust,6,//www.ca-ilg.org/trust
subarea,6,subareas
bracelet,10,bracelet
let1,1,let1s
afrikan,1,afrikan
pontificia,7,Pontificia
wahaha,1,wahaha
9781566192712to,1,9781566192712to
tarot,1,tarot
pornphasu,1,PORNPHASUS
pregnanc,1,pregnancy
mood,22,mood
0967370574.,2,0967370574.
douchebag,2,Douchebag
highest,184,highest
legal,201,"legalism, legality, Legal, legal"
moor,246,Moore
buddha,3,Buddha
you’ll,1,you’ll
===epictetus===,16,===Epictetus===
|year=1958,12,|year=1958
nudist,1,nudist
//www.republika.pl/stranasmer/paxil/paxil-quitting.html,1,//www.republika.pl/stranasmer/paxil/paxil-quitting.html
biospher,11,biosphere
//ethics.dhameliya.com,2,//ethics.dhameliya.com
_,4,_
'the,27,"'the, 'The"
on,2130,"on, On"
ok,3,ok
emotio,1,emotio
of,15300,"Of, OF, of"
oc,29,oc
ob,1,OB
stanc,10,stance
//familyskinnydippers.com/public/morality.php,1,//familyskinnydippers.com/public/morality.php
stand,9,"standings, stand, STAND, Stand"
let¹,1,let¹s
===tyler,1,===Tyler
emotiv,32,"emotivism, Emotivism"
or,3087,"or, Or"
|mussar,1,|Mussar
tribe,2,"tribe, tribes"
bbc,1,BBC
views==,1,views==
-8-,1,-8-
feudal,6,feudal
"genetics,",1,"genetics,"
theri,1,thery
there,650,"There, there, theres"
morality|,1,morality|
strict,1,strict
interfac,1,interface
strictli,33,strictly
fish,10,"FISH, fish"
yah,2,yah
750,1,750
motherfuck,1,motherfuck
..freebandz,1,..FREEBANDZ
names|,1,names|
regard,208,"regarding, regards, regarded, regard, Regarding"
polyton,2,polytonic
illus,12,illusion
"morality,",1,"morality,"
philosophy===,9,philosophy===
hugh|title=mor,7,Hugh|title=Morals
倫理學,12,倫理學
倫理学,41,倫理学
學,2,學
toilet,3,toilet
url=http,1,url=http
include:,32,include:
scissior,1,scissior
ssrn,1,SSRN
strongli,1,strongly
author=cornman,5,Author=Cornman
encompass,89,"encompassing, encompasses"
incorrect,2,incorrect
idiot,2,"idiot, idiots"
etiik,6,Etiik
5,23,5
"author=singer,",1,"Author=Singer,"
===arthur,26,===Arthur
suffering’,22,suffering’
oneself,120,oneself
|publisher=,6,|publisher=
gutenberg,5,Gutenberg
garishli,1,garishly
|action,4,|actions
potenti,332,"potential, potentially, potentials, Potential"
degrad,52,degraded
//www.republika.pl/stranasmer/paxil/paxil-prescription.html,1,//www.republika.pl/stranasmer/paxil/paxil-prescription.html
assimil,1,assimilating
all,528,"All, ALL, all"
lace,2,laced
==see,63,==See
contractarian,11,"Contractarianism, contractarianism"
lack,43,"lack, lacks"
structuralism|structuralist,24,Structuralism|structuralists
university|accessdate=2013-10-21,2,University|accessdate=2013-10-21
abil,93,ability
follow,420,"followed, follows, follower, followers, following, follow"
abid,34,abide
id=_uc1mvukau8c,4,id=_UC1mvUKaU8C
thursday,2,Thursday
program,9,program
moore|g.,53,Moore|G.E
"earlier,",1,"Earlier,"
fax,1,Fax
consum,31,consumer
also|nuremberg,3,also|Nuremberg
song,2,song
far,9,"far, Far"
''eudaimonia,1,''eudaimonia
‘ethic,20,‘ethical
fat,5,"FAT, fat"
psychologist,9,"psychologists, Psychologists"
novel,1,novel
"correctness,",1,"correctness,"
failur,16,failure
fag,2,"fags, FAG"
abstin,108,"abstinent, Abstinence"
list,237,"list, listings, List, Lists, lists, listed"
fdsdfsdf,1,fdsdfsdf
epicurean,15,"Epicureans, epicurean, Epicurean, epicureanism, Epicureanism"
olkio,1,olkio
becker,60,Becker
scientolog,2,Scientology
teh,2,teh
tel,1,Tel
ten,1,Ten
difficulti,75,difficulty
nozick,1,Nozick
biolog,44,"biology, Biology"
n00ber,1,N00Ber
design,3,"designs, designed, designers"
rata,1,rata
intelligence====,1,intelligence====
ἔθος,1,ἔθος
what,1805,"What, whats, WHAT, WHATS, what"
sub,5,sub
sun,3,Sun
倫,1,倫
0-944-583-17-2|page=,13,0-944-583-17-2|page=
suk,6,Suk
brief,2,"Brief, brief"
dogsbr,1,dogsbring
version,14,"version, versions"
womh,1,wOMH
intersect,11,intersection
sup,3,sup
deepli,20,deeply
ethics.”,2,Ethics.”
christian,81,"Christian, Christians, Christianity"
behaviour,154,"behaviour, behaviours, behavioural"
bad|good,5,bad|good
"mabel,",1,"Mabel,"
norden,33,Norden
تعني,4,تعني
one-on-on,1,one-On-one
ethics|mor,6,Ethics|Moral
1903,85,1903
1900,5,1900s
الخاصة,1,الخاصة
tuttl,2,tuttle
filosofía,19,Filosofía
|last=macki,10,|last=Mackie
brandel,1,Brandel
autonom,1,autonomous
exlaq,43,Exlaq
confucianism|confucian,4,Confucianism|Confucian
topics==,1,Topics==
|evolut,1,|Evolution
tryna,1,tryna
israel,13,Israel
mellon,1,Mellon
لها,2,لها
mad,4,madness
id=vpyjgdesca4c,1,id=VpyjGdEsCA4C
grundproblem,1,Grundprobleme
stick,4,"stick, sticks"
stich,22,Stich
known,265,known
bokmål,1,bokmål
valuabl,35,valuable
outlin,34,"outline, outlined, outlines, Outline"
==specif,1,==Specific
portugues,1,Portuguese
v,16,"Vs, V, v, vs"
اليونانيdeonto,2,اليونانيDEONTOS
intercours,1,intercourse
libertarian,1,Libertarianism
5.1,1,5.1
5.2,1,5.2
cours,81,course
court,26,"court, courts"
goal,135,"goals, goal"
divid,241,"divide, divided, divides"
rather,298,rather
divin,79,"divinely, divine, divinity, Divine, divination"
česki,1,Česky
reviv,4,"revived, revive"
goat,1,Goat
resourc,124,"resource, resources, Resources"
w,4,"ws, W"
crook,3,crook
reflect,89,"reflection, reflected, reflect, reflecting, Reflections, reflects"
numb,14,numbness
ballsi,1,ballsis
==chines,34,==Chinese
short,33,"short, Short"
susan,1,Susan
com/cornman/corn6.html,1,com/cornman/corn6.html
1492,12,1492
trevor,1,trevor
ambigu,1,Ambiguity
caus,202,"causing, Causes, caused, cause, causes"
"defending,",1,"defending,"
shadi,1,SHADY
began,57,began
brotha,1,brothas
emmanuel,35,Emmanuel
cymraeg,1,Cymraeg
//www.pelendrek.com/hoodia/hoodia-60-minutes.htm,1,//www.pelendrek.com/hoodia/hoodia-60-minutes.htm
/b,1,/b
62-63,1,62-63
islam,27,"Islamic, Islam, ISLAM"
style,1,style
won’t,1,won’t
978-1-60384-468-0,9,978-1-60384-468-0
·,127,·
stephen,47,Stephen
bout,3,bout
torre|d,9,Torre|De
senat,4,Senate
alter,8,"altered, alters"
q=ethic,9,q=ethics
hors-text,2,hors-texte
afl'a,1,afl'as
framework,110,"frameworks, framework"
somebodi,1,somebody
العربية,1,العربية
clarifym,1,clarifyme
aristippu,44,Aristippus
εθικος,1,εθικος
astrobiolog,7,astrobiology
compris,18,"comprises, comprise"
industrialis,1,Industrialisation
ceas,8,"ceased, ceases"
friendship,19,friendships
//www.iep.utm.edu/e/evol-eth.htm,7,//www.iep.utm.edu/e/evol-eth.htm
weight,13,weight
|url=http,20,|url=http
expect,71,"expect, expected, expectations, expects"
horribl,1,HORRIBLY
''veritati,8,''Veritatis
renaiss,18,"renaissance, Renaissance"
//plato.stanford.edu/entries/ethics-environmental/,30,//plato.stanford.edu/entries/ethics-environmental/
alcohol,1,alcohol
footnot,2,footnote
//www.astroethics.com/,3,//www.astroethics.com/
health,298,health
power|pow,19,power|power
maslow|abraham,41,Maslow|Abraham
be-x-old,6,be-x-old
-2014,1,-2014
advanc,31,"advance, advances, advancements, Advancing, advancement"
lesser,6,lesser
|author=rog,1,|author=Roger
'bottom,11,'bottom
imbri,1,Imbris
e.g,204,e.g
utilitarianism|year=1998|last=mill|first=john,1,Utilitarianism|year=1998|last=Mill|first=John
perhap,32,"perhaps, Perhaps"
threat,77,threat
ding,4,"dings, DINGS"
dine,3,dine
feel,151,"feels, feel, feelings"
famou,158,famous
==appli,56,==Applied
colombia,6,Colombia
indianapolis:,1,Indianapolis:
browse/meta-eth,1,browse/meta-ethics
lang|grc|,46,lang|grc|
decision-mak,9,decision-making
interact,72,"interaction, Interaction, interactions"
iep.utm.edu,78,iep.utm.edu
stori,29,"story, stories, Story"
storm,2,storm
non-philosoph,11,"non-philosophical, Non-philosophers"
org/dn/vol8/takis_ethics.htm,1,org/dn/vol8/takis_ethics.htm
store,1,store
imperfect,6,"imperfect, imperfections"
option,18,options
earliest,3,earliest
example.jpg|caption2,2,Example.jpg|Caption2
يدرس,2,يدرس
king,1,king
kind,414,"kind, kindness, kinds, Kindness"
المطلوب,1,المطلوب
